key,child_driv,age,children,yoj,income,house_val,status,gender,edu_level,job,distance,car_use,vehicle_val,vehicle_type,clm_freq,revoked,mvr_pts,claim_amount,vehicle_age,claim_ind,area,state_code
5082,0,38,0,14,17626,579099,Yes,Fem,<High School,Clerical,63,Private,8170,unknown,2,No,8,290,3,0,Highly Urban/ Urban,Bayern
5083,0,51,0,11,44880,685348,Yes,Fem,<High School,Teacher,81,Private,1500,unknown,2,No,4,263,7,0,z_Highly Rural/ Rural,Bayern
5084,1,56,3,18,,183458,Yes,Mal,z_High School,Teacher,60,Private,1500,Minivan,2,Yes,2,247,,0,Highly Urban/ Urban,Bayern
5085,0,80,0,16,89050,636012,z_No,Fem,Bachelors,Manager,97,Private,10350,unknown,4,No,2,1380,12,1,Highly Urban/ Urban,Thueringen
5086,1,52,2,13,90879,500750,Yes,Mal,Bachelors,Teacher,50,Commercial,10530,Pickup,2,No,4,378,17,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
5087,0,49,0,11,6384,645687,Yes,Fem,<High School,Home Maker,82,Private,9700,unknown,2,No,3,251,8,0,Highly Urban/ Urban,Hessen
5088,0,61,0,15,74498,1103556,z_No,Mal,Masters,Nurse,75,Private,29310,Minivan,3,No,2,304,,0,Highly Urban/ Urban,Berlin
5089,0,46,0,14,118143,543320,Yes,Mal,Masters,Professional,63,Private,20180,Minivan,0,Yes,2,326,14,0,Highly Urban/ Urban,Hessen
5090,1,32,2,17,252843,662874,z_No,Fem,PhD,Doctor,76,Private,5700,unknown,3,Yes,4,5860,,1,Highly Urban/ Urban,Bayern
5091,0,36,2,3,560,135447,Yes,Fem,<High School,Student,66,Private,5430,unknown,2,Yes,4,6860,7,1,Highly Urban/ Urban,Bayern
5092,0,46,3,17,15114,223782,Yes,Fem,z_High School,Student,76,Private,16580,unknown,2,No,2,398,10,0,z_Highly Rural/ Rural,Sachsen
5093,0,46,0,3,1360,571806,Yes,Fem,Masters,Home Maker,95,Private,7310,unknown,2,No,2,269,22,0,z_Highly Rural/ Rural,Berlin
5094,0,59,0,15,43971,634189,Yes,Fem,Masters,Nurse,75,Private,5800,unknown,4,No,7,354,20,0,Highly Urban/ Urban,Berlin
5095,0,64,0,13,25086,348874,z_No,Mal,<High School,Teacher,91,Private,11190,Pickup,2,No,4,272,3,0,z_Highly Rural/ Rural,Bayern
5096,0,37,1,3,1360,199952,z_No,Fem,Bachelors,Home Maker,80,Private,4500,Sports Car,6,Yes,1,4111,3,1,Highly Urban/ Urban,Nordrhein-Westfalen
5097,0,68,0,18,67014,615300,Yes,Fem,Bachelors,Manager,92,Private,13410,unknown,2,No,4,337,15,0,Highly Urban/ Urban,Berlin
5098,1,51,1,17,72377,418365,Yes,Fem,Bachelors,Professional,71,Private,17050,unknown,2,No,0,274,11,0,Highly Urban/ Urban,Thueringen
5099,0,23,3,15,13692,110760,z_No,Mal,<High School,Clerical,65,Commercial,8450,Pickup,2,No,0,2144,3,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
5100,0,34,0,,26759,682855,Yes,Fem,z_High School,Teacher,96,Commercial,14440,Minivan,0,No,4,289,10,0,z_Highly Rural/ Rural,Bayern
5101,0,43,0,16,55689,199182,Yes,Fem,Masters,Home Maker,75,Private,23360,unknown,0,No,2,2966,,1,Highly Urban/ Urban,Hessen
5102,0,30,1,15,25169,242730,z_No,Fem,<High School,Teacher,113,Private,7860,Sports Car,3,No,6,8111,8,1,Highly Urban/ Urban,Berlin
5103,0,65,0,14,31529,164892,z_No,Fem,<High School,Clerical,122,Private,9200,unknown,2,No,3,324,9,0,z_Highly Rural/ Rural,Bayern
5104,0,47,1,8,87612,297499,Yes,Fem,Bachelors,Professional,99,Private,13200,unknown,2,No,1,227,10,0,Highly Urban/ Urban,Berlin
5105,0,69,1,3,960,611307,Yes,Fem,Bachelors,Home Maker,107,Private,14260,unknown,3,No,2,4659,7,1,Highly Urban/ Urban,Hessen
5106,0,45,0,11,81839,842127,z_No,Mal,Bachelors,Teacher,76,Commercial,14650,Minivan,4,No,4,8203,16,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
5107,0,42,3,11,30317,348037,Yes,Fem,<High School,Teacher,94,Private,7140,unknown,2,No,0,339,9,0,z_Highly Rural/ Rural,Bayern
5108,0,44,3,18,15375,183574,Yes,Fem,z_High School,Home Maker,105,Private,5800,unknown,2,No,2,264,3,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
5109,0,59,0,,127744,505470,Yes,Fem,Masters,Nurse,54,Private,6200,unknown,0,No,0,314,22,0,z_Highly Rural/ Rural,Hessen
5110,0,43,0,17,113173,29445,z_No,Mal,Masters,,50,Commercial,33610,Panel Truck,5,No,4,9065,17,1,Highly Urban/ Urban,Bayern
5111,0,59,0,16,37600,641901,z_No,Fem,<High School,Clerical,70,Private,10010,Minivan,2,No,4,225,3,0,z_Highly Rural/ Rural,Bayern
5112,0,42,0,18,57630,359538,Yes,Fem,Bachelors,Professional,76,Private,7210,unknown,0,No,2,273,14,0,Highly Urban/ Urban,Hessen
5113,0,27,1,10,32305,146137,Yes,Fem,z_High School,Teacher,65,Commercial,18170,Minivan,4,No,6,312,3,0,Highly Urban/ Urban,Hessen
5114,0,48,0,13,151361,622789,Yes,Fem,PhD,Doctor,70,Private,27010,Minivan,0,No,2,328,16,0,Highly Urban/ Urban,Bayern
5115,0,53,0,12,63176,625349,Yes,Mal,z_High School,Professional,87,Commercial,24480,Panel Truck,4,No,5,9436,3,1,Highly Urban/ Urban,Bayern
5116,0,54,1,14,86881,397919,z_No,Mal,Masters,,62,Commercial,29160,Panel Truck,2,No,0,340,26,0,Highly Urban/ Urban,Thueringen
5117,0,69,0,13,38525,219412,Yes,Fem,Masters,Nurse,67,Private,32390,Minivan,0,No,1,273,28,0,z_Highly Rural/ Rural,Bayern
5118,0,52,0,14,94400,351496,Yes,Fem,Masters,Nurse,76,Private,14010,unknown,0,No,2,253,8,0,z_Highly Rural/ Rural,Thueringen
5119,0,55,0,16,2161,406341,z_No,Fem,z_High School,Home Maker,58,Private,31430,Sports Car,0,No,2,284,3,0,Highly Urban/ Urban,Hessen
5120,0,34,0,13,14978,94224,z_No,Mal,<High School,Clerical,82,Private,17120,Van,0,No,2,245,10,0,Highly Urban/ Urban,Bayern
5121,2,53,3,12,25319,561327,Yes,Mal,<High School,Clerical,64,Private,11820,Pickup,0,No,2,350,7,0,z_Highly Rural/ Rural,Sachsen
5122,0,59,0,16,87316,560441,Yes,Fem,Masters,Nurse,96,Private,11560,Minivan,2,No,1,228,11,0,Highly Urban/ Urban,Nordrhein-Westfalen
5123,0,53,0,16,48865,582289,z_No,Mal,Bachelors,Clerical,68,Commercial,24520,Panel Truck,0,No,2,286,10,0,Highly Urban/ Urban,Brandenburg
5124,1,41,2,16,112765,393975,Yes,Fem,Bachelors,Manager,93,Commercial,27770,Pickup,3,No,5,4563,13,1,Highly Urban/ Urban,Hessen
5125,0,32,0,3,560,217893,Yes,Mal,Bachelors,Student,75,Commercial,5000,Pickup,2,No,5,6511,12,1,Highly Urban/ Urban,Berlin
5126,0,47,0,14,119804,526503,z_No,Fem,Bachelors,Teacher,68,Commercial,14400,Minivan,0,No,2,401,3,0,z_Highly Rural/ Rural,Berlin
5127,0,84,1,11,135859,522176,Yes,Mal,PhD,,73,Commercial,18510,Van,0,No,2,333,17,0,Highly Urban/ Urban,Brandenburg
5128,0,57,0,13,,630466,Yes,Mal,Masters,,83,Commercial,23100,Panel Truck,3,No,6,282,17,0,Highly Urban/ Urban,Hessen
5129,0,70,0,18,26592,11778,z_No,Fem,Bachelors,Home Maker,77,Private,7320,unknown,2,No,6,295,10,0,Highly Urban/ Urban,Hessen
5130,0,56,0,10,48164,182559,z_No,Mal,Masters,,92,Commercial,17750,Van,2,No,2,300,17,0,Highly Urban/ Urban,Bayern
5131,0,51,1,16,65884,,Yes,Fem,z_High School,Clerical,67,Private,15940,unknown,2,No,1,364,3,0,z_Highly Rural/ Rural,Bayern
5132,0,53,0,15,77590,35334,z_No,Fem,Masters,Manager,50,Private,11490,unknown,3,No,8,253,15,0,Highly Urban/ Urban,Bayern
5133,0,65,2,3,960,441675,Yes,Fem,z_High School,Student,106,Commercial,5800,Minivan,6,No,5,7060,3,1,Highly Urban/ Urban,Bayern
5134,0,63,0,3,960,226781,Yes,Mal,Bachelors,Home Maker,88,Private,7200,Pickup,0,No,2,236,19,0,z_Highly Rural/ Rural,Bayern
5135,0,71,0,17,24529,566758,Yes,Mal,<High School,Clerical,86,Private,13010,unknown,2,No,2,354,3,0,z_Highly Rural/ Rural,Bayern
5136,0,62,0,15,53031,335646,z_No,Fem,z_High School,Teacher,76,Commercial,21860,unknown,0,No,2,41401,8,1,Highly Urban/ Urban,Bayern
5137,0,83,0,,4862,430353,Yes,Fem,Bachelors,Home Maker,108,Private,14040,unknown,0,Yes,0,244,7,0,z_Highly Rural/ Rural,Berlin
5138,0,43,4,17,82732,41223,z_No,Fem,Bachelors,Teacher,83,Commercial,19460,unknown,2,Yes,6,12665,15,1,Highly Urban/ Urban,Berlin
5139,0,27,2,13,23565,717045,Yes,Fem,Masters,,59,Private,8320,unknown,2,Yes,3,266,7,0,Highly Urban/ Urban,Berlin
5140,2,50,2,17,70589,333839,Yes,Fem,Bachelors,Manager,74,Private,11130,unknown,2,No,7,263,11,0,Highly Urban/ Urban,Nordrhein-Westfalen
5141,0,51,3,12,62350,291255,Yes,Fem,Bachelors,Clerical,73,Private,10680,unknown,2,Yes,2,6589,16,1,Highly Urban/ Urban,Sachsen
5142,0,60,0,,38007,249621,Yes,Fem,z_High School,Student,88,Commercial,19510,Sports Car,1,No,6,286,3,0,Highly Urban/ Urban,Bayern
5143,0,65,0,13,106160,546898,z_No,Fem,PhD,Doctor,82,Private,26440,unknown,2,Yes,0,325,13,0,Highly Urban/ Urban,Thueringen
5144,3,60,0,13,59009,416055,Yes,Mal,Masters,Manager,89,Private,5590,unknown,0,No,0,5121,17,1,Highly Urban/ Urban,Bayern
5145,0,38,3,18,76345,513171,Yes,Mal,Bachelors,Teacher,64,Commercial,17750,Van,5,No,4,4907,10,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
5146,0,60,0,15,109237,1287236,Yes,Fem,<High School,Teacher,50,Private,8210,unknown,2,No,0,286,8,0,Highly Urban/ Urban,Bayern
5147,0,52,0,16,17883,115976,Yes,Fem,<High School,Home Maker,83,Private,17760,Minivan,2,Yes,6,275,7,0,Highly Urban/ Urban,Hessen
5148,0,62,0,14,22844,153347,Yes,Mal,<High School,Teacher,89,Commercial,9950,Pickup,2,No,0,257,7,0,z_Highly Rural/ Rural,Bayern
5149,0,50,0,13,74201,282672,z_No,Mal,Masters,Nurse,81,Private,6400,Pickup,4,No,0,5757,17,1,Highly Urban/ Urban,Bayern
5150,0,56,0,14,49175,323895,z_No,Fem,PhD,Doctor,91,Private,13190,unknown,6,No,2,2942,21,1,Highly Urban/ Urban,Bayern
5151,0,48,0,3,560,200226,z_No,Fem,Bachelors,Student,95,Commercial,25550,Minivan,2,No,1,307,12,0,Highly Urban/ Urban,Bayern
5152,0,71,4,3,560,318006,z_No,Fem,Bachelors,Student,59,Commercial,4600,Sports Car,1,No,8,2007,16,1,Highly Urban/ Urban,Bayern
5153,0,48,0,17,46330,259489,Yes,Mal,z_High School,Teacher,80,Commercial,6100,Pickup,2,No,0,274,3,0,Highly Urban/ Urban,Thueringen
5154,0,31,4,,159084,896043,Yes,Mal,PhD,,50,Commercial,20610,Van,0,Yes,6,355,9,0,Highly Urban/ Urban,Bayern
5155,0,46,0,13,74211,159003,z_No,Mal,z_High School,Teacher,93,Commercial,15480,Minivan,0,No,3,254,10,0,z_Highly Rural/ Rural,Thueringen
5156,0,50,0,13,91004,194337,z_No,Fem,Bachelors,Teacher,124,Commercial,17310,unknown,1,No,2,6979,18,1,Highly Urban/ Urban,Brandenburg
5157,0,38,0,3,960,171616,Yes,Mal,<High School,Student,75,Private,19670,Minivan,4,No,3,242,3,0,Highly Urban/ Urban,Berlin
5158,0,47,2,18,21613,246296,Yes,Fem,<High School,Clerical,69,Private,20380,unknown,5,No,0,311,8,0,Highly Urban/ Urban,Bayern
5159,0,60,0,16,31857,82446,z_No,Fem,z_High School,Manager,76,Private,16970,unknown,2,No,0,325,3,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
5160,0,69,0,15,,894092,Yes,Mal,Bachelors,Professional,79,Private,7200,Pickup,0,No,3,342,15,0,Highly Urban/ Urban,Bayern
5161,0,56,0,13,91805,426153,Yes,Fem,<High School,Teacher,55,Private,15420,unknown,2,No,8,282,3,0,Highly Urban/ Urban,Thueringen
5162,0,53,0,14,137051,88335,z_No,Mal,Masters,Professional,74,Private,14920,Minivan,0,Yes,0,282,25,0,Highly Urban/ Urban,Nordrhein-Westfalen
5163,0,83,0,14,26793,329784,z_No,Mal,Bachelors,Professional,58,Private,9980,Minivan,0,No,6,334,13,0,z_Highly Rural/ Rural,Berlin
5164,1,54,2,14,42829,318934,Yes,Fem,z_High School,Teacher,51,Commercial,12550,unknown,6,No,4,284,10,0,Highly Urban/ Urban,Hessen
5165,0,46,0,11,62993,,Yes,Fem,Bachelors,Clerical,86,Private,12240,unknown,2,No,2,334,13,0,z_Highly Rural/ Rural,Bayern
5166,0,45,0,13,24548,239708,Yes,Fem,z_High School,Clerical,106,Private,9500,unknown,4,Yes,5,5892,9,1,Highly Urban/ Urban,Hessen
5167,0,61,0,15,,,z_No,Fem,Masters,Nurse,82,Private,15650,Sports Car,2,No,6,430,18,0,Highly Urban/ Urban,Bayern
5168,2,49,2,13,45842,364503,z_No,Fem,<High School,Teacher,95,Private,5100,Sports Car,1,No,4,2779,3,1,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
5169,1,56,2,15,48848,541788,z_No,Fem,z_High School,Teacher,68,Commercial,13280,unknown,2,No,2,289,14,0,Highly Urban/ Urban,Sachsen
5170,0,46,2,12,34498,17667,z_No,Mal,<High School,Teacher,74,Private,8250,Minivan,4,Yes,2,6113,3,1,Highly Urban/ Urban,Thueringen
5171,0,42,0,11,36276,724792,Yes,Fem,<High School,Teacher,64,Private,11280,unknown,0,No,1,249,9,0,Highly Urban/ Urban,Brandenburg
5172,0,46,0,15,102754,415719,Yes,Fem,Masters,Nurse,66,Private,22090,Minivan,0,No,0,304,13,0,Highly Urban/ Urban,Bayern
5173,0,39,0,15,90117,474984,Yes,Fem,Masters,Nurse,97,Private,19700,unknown,3,No,2,273,9,0,Highly Urban/ Urban,Bayern
5174,0,59,0,14,75530,253227,z_No,Mal,Bachelors,Teacher,73,Commercial,13930,Minivan,0,No,2,318,3,0,z_Highly Rural/ Rural,Sachsen
5175,0,51,2,17,,995786,Yes,Mal,Bachelors,Student,82,Commercial,23520,Panel Truck,3,No,2,216,12,0,Highly Urban/ Urban,Bayern
5176,0,20,0,7,128743,467387,Yes,Mal,PhD,Nurse,71,Private,14280,Minivan,2,No,8,326,12,0,Highly Urban/ Urban,Hessen
5177,1,59,2,15,83340,,Yes,Mal,z_High School,Teacher,69,Commercial,1500,Minivan,4,Yes,8,6321,7,1,Highly Urban/ Urban,Nordrhein-Westfalen
5178,0,55,0,15,,570504,Yes,Fem,Masters,Professional,98,Private,25360,Minivan,1,Yes,5,319,19,0,Highly Urban/ Urban,Bayern
5179,0,53,1,10,31967,223782,z_No,Fem,z_High School,Teacher,87,Commercial,22210,Minivan,0,No,2,268,11,0,Highly Urban/ Urban,Nordrhein-Westfalen
5180,0,58,3,13,35012,159428,z_No,Mal,<High School,Clerical,127,Private,14000,Minivan,2,No,2,248,3,0,z_Highly Rural/ Rural,Sachsen
5181,2,38,2,13,25182,300202,Yes,Mal,<High School,Teacher,97,Private,7660,Minivan,2,No,6,232,8,0,Highly Urban/ Urban,Bayern
5182,0,50,2,13,31178,174952,Yes,Mal,z_High School,Teacher,89,Commercial,21320,Van,2,No,0,10410,3,1,Highly Urban/ Urban,Brandenburg
5183,0,49,0,17,50766,235263,Yes,Fem,z_High School,Teacher,67,Commercial,25400,Minivan,0,No,2,301,3,0,Highly Urban/ Urban,Brandenburg
5184,0,58,0,16,65794,857277,Yes,Fem,z_High School,Teacher,81,Commercial,23170,unknown,2,No,2,1454,3,1,Highly Urban/ Urban,Bayern
5185,1,50,3,18,,718458,z_No,Fem,Bachelors,Professional,70,Private,17380,Minivan,1,No,8,286,12,0,z_Highly Rural/ Rural,Bayern
5186,0,50,0,15,25231,64779,z_No,Fem,<High School,Teacher,67,Private,3970,Sports Car,2,No,7,350,3,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
5187,1,57,1,13,73936,223782,z_No,Fem,Masters,Nurse,84,Private,25590,Sports Car,1,No,7,2096,13,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
5188,0,62,0,18,67299,135447,z_No,Mal,z_High School,Teacher,81,Commercial,34990,Minivan,2,No,7,308,3,0,Highly Urban/ Urban,Bayern
5189,0,55,3,13,107545,5889,z_No,Fem,Masters,Manager,53,Private,23970,Pickup,2,No,0,229,15,0,Highly Urban/ Urban,Hessen
5190,0,33,0,15,,,z_No,Mal,Bachelors,Professional,72,Private,12620,Minivan,2,No,0,260,17,0,Highly Urban/ Urban,Hessen
5191,0,64,2,3,960,267176,Yes,Fem,Bachelors,Home Maker,50,Commercial,35630,Panel Truck,0,No,2,314,12,0,Highly Urban/ Urban,Bayern
5192,0,75,0,,230167,735284,Yes,Mal,PhD,Manager,91,Commercial,30220,Panel Truck,3,No,6,307,5,0,Highly Urban/ Urban,Bayern
5193,0,50,0,14,26938,810703,Yes,Fem,<High School,Teacher,71,Private,6680,unknown,2,No,4,308,8,0,Highly Urban/ Urban,Hessen
5194,0,63,0,15,24866,174428,Yes,Mal,Masters,Professional,57,Commercial,27790,Panel Truck,4,No,6,262,12,0,Highly Urban/ Urban,Nordrhein-Westfalen
5195,0,48,0,11,43295,,Yes,Mal,z_High School,Teacher,89,Commercial,14110,Minivan,2,No,6,264,7,0,Highly Urban/ Urban,Thueringen
5196,0,60,0,3,560,382785,z_No,Mal,z_High School,Student,69,Private,17190,Van,0,No,1,2836,3,1,Highly Urban/ Urban,Bayern
5197,0,56,0,17,49640,364383,Yes,Mal,z_High School,Teacher,89,Commercial,24510,Minivan,1,No,4,170,3,0,Highly Urban/ Urban,Thueringen
5198,0,33,2,17,82967,94224,z_No,Mal,z_High School,Teacher,62,Commercial,4800,Pickup,2,No,1,4487,8,1,Highly Urban/ Urban,Brandenburg
5199,0,42,1,15,29949,644645,z_No,Mal,z_High School,Clerical,73,Private,21520,Van,1,No,8,301,12,0,Highly Urban/ Urban,Bayern
5200,3,61,3,20,29098,235148,Yes,Fem,<High School,Clerical,60,Private,16920,unknown,4,Yes,9,1774,7,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
5201,0,69,2,16,65992,352951,z_No,Mal,Bachelors,Professional,63,Private,19590,Minivan,0,No,3,349,15,0,Highly Urban/ Urban,Bayern
5202,0,31,1,16,30939,381430,Yes,Mal,z_High School,Clerical,65,Commercial,7200,Pickup,2,No,6,216,9,0,z_Highly Rural/ Rural,Brandenburg
5203,0,58,0,12,63093,570142,Yes,Mal,z_High School,Professional,80,Commercial,25310,Panel Truck,0,No,2,5734,3,1,Highly Urban/ Urban,Bayern
5204,0,57,0,11,71129,511692,Yes,Mal,Masters,Manager,86,Commercial,8560,Pickup,2,No,2,205,18,0,Highly Urban/ Urban,Bayern
5205,0,57,2,17,35836,637612,Yes,Fem,z_High School,Clerical,50,Private,17810,Minivan,2,No,0,332,10,0,Highly Urban/ Urban,Nordrhein-Westfalen
5206,0,41,0,13,15237,223782,z_No,Mal,Bachelors,Student,89,Commercial,10180,Pickup,2,No,2,3534,11,1,z_Highly Rural/ Rural,Bayern
5207,0,59,0,13,46986,389672,Yes,Fem,z_High School,Teacher,75,Private,14550,unknown,4,No,2,3917,3,1,Highly Urban/ Urban,Bayern
5208,0,47,3,17,76083,411312,Yes,Fem,Bachelors,Manager,55,Commercial,22140,Pickup,0,No,4,318,8,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
5209,0,54,0,3,560,194337,Yes,Mal,z_High School,Student,85,Private,6600,Minivan,0,No,2,274,9,0,z_Highly Rural/ Rural,Bayern
5210,0,49,0,15,97288,314319,Yes,Fem,Masters,Nurse,59,Private,17410,Minivan,2,No,2,220,21,0,Highly Urban/ Urban,Bayern
5211,0,55,0,19,34677,351136,Yes,Mal,z_High School,Clerical,90,Commercial,4870,Pickup,2,Yes,2,2497,3,1,Highly Urban/ Urban,Bayern
5212,0,60,0,17,96859,408659,Yes,Mal,Bachelors,Teacher,85,Commercial,16130,Minivan,0,No,2,278,,0,Highly Urban/ Urban,Thueringen
5213,0,69,0,3,560,388625,Yes,Fem,z_High School,Home Maker,82,Private,12760,Sports Car,0,No,4,1748,3,1,Highly Urban/ Urban,Bayern
5214,0,54,0,13,39153,629808,Yes,Fem,PhD,Nurse,69,Private,16300,unknown,2,No,7,248,21,0,Highly Urban/ Urban,Nordrhein-Westfalen
5215,0,41,0,,144741,300339,z_No,Mal,Masters,Manager,93,Commercial,32070,Panel Truck,0,No,3,197,18,0,Highly Urban/ Urban,Brandenburg
5216,0,43,0,10,139897,793222,Yes,Fem,Masters,Manager,85,Private,16030,Minivan,0,No,2,288,3,0,Highly Urban/ Urban,Bayern
5217,0,29,0,14,8366,253227,Yes,Mal,z_High School,Student,78,Commercial,10840,Pickup,3,No,6,330,3,0,Highly Urban/ Urban,Bayern
5218,0,47,0,14,77508,509034,Yes,Fem,Bachelors,Professional,65,Private,5500,Sports Car,5,No,2,280,13,0,Highly Urban/ Urban,Bayern
5219,0,52,0,16,78791,671346,z_No,Mal,Masters,,84,Commercial,16830,Van,2,No,0,247,16,0,Highly Urban/ Urban,Bayern
5220,0,28,1,12,22084,388674,z_No,Mal,Bachelors,Student,75,Private,5000,Pickup,2,No,2,249,12,0,Highly Urban/ Urban,Bayern
5221,0,61,0,,44640,268493,Yes,Mal,z_High School,Manager,69,Commercial,29910,Minivan,2,No,2,328,6,0,Highly Urban/ Urban,Hessen
5222,0,65,0,3,960,188448,z_No,Fem,z_High School,Student,92,Private,6520,unknown,0,Yes,2,276,3,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
5223,0,40,0,11,5169,175014,z_No,Fem,z_High School,Clerical,68,Private,10570,unknown,0,No,6,4724,11,1,Highly Urban/ Urban,Nordrhein-Westfalen
5224,0,62,0,17,,,Yes,Fem,Bachelors,Professional,63,Private,12720,unknown,2,No,4,283,14,0,Highly Urban/ Urban,Hessen
5225,0,45,0,16,72739,192997,Yes,Fem,PhD,Manager,50,Private,15480,unknown,2,No,0,6126,14,1,Highly Urban/ Urban,Bayern
5226,0,,0,3,960,,Yes,Fem,z_High School,Student,88,Private,2600,unknown,4,No,5,299,3,0,z_Highly Rural/ Rural,Bayern
5227,0,71,0,12,125881,560298,z_No,Mal,PhD,Doctor,66,Private,18150,Minivan,0,No,10,332,17,0,Highly Urban/ Urban,Bayern
5228,0,67,0,,50445,215404,Yes,Fem,Bachelors,Professional,81,Private,6270,Sports Car,2,No,2,324,3,0,Highly Urban/ Urban,Berlin
5229,0,41,0,15,95315,686164,Yes,Mal,Bachelors,Manager,80,Private,15700,Minivan,0,No,2,267,12,0,Highly Urban/ Urban,Hessen
5230,0,38,0,15,72990,591127,Yes,Mal,Masters,Professional,99,Private,23980,Minivan,2,No,0,333,17,0,z_Highly Rural/ Rural,Berlin
5231,0,69,0,,104817,,Yes,Fem,PhD,Doctor,77,Private,7200,unknown,0,No,2,263,10,0,Highly Urban/ Urban,Hessen
5232,0,54,0,17,15478,17667,Yes,Fem,Bachelors,Student,86,Private,13170,Minivan,2,No,4,289,11,0,z_Highly Rural/ Rural,Hessen
5233,0,56,0,13,108112,123669,z_No,Mal,Bachelors,Professional,91,Private,19540,Van,3,No,2,4186,17,1,Highly Urban/ Urban,Hessen
5234,1,43,1,10,47297,614494,Yes,Fem,Bachelors,Professional,50,Private,13720,Sports Car,3,No,5,319,13,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
5235,0,51,0,14,79875,531436,z_No,Fem,Masters,Nurse,86,Private,13990,unknown,5,No,2,200,13,0,Highly Urban/ Urban,Hessen
5236,0,68,0,13,50289,446606,z_No,Fem,Bachelors,Professional,94,Private,13760,unknown,0,No,2,1722,10,1,Highly Urban/ Urban,Nordrhein-Westfalen
5237,0,59,0,16,8794,141336,Yes,Mal,<High School,Student,57,Commercial,11270,Pickup,0,No,0,342,,0,Highly Urban/ Urban,Bayern
5238,0,67,0,14,66864,324672,Yes,Mal,Bachelors,Clerical,52,Private,30910,Minivan,0,No,2,290,,0,Highly Urban/ Urban,Bayern
5239,0,46,0,13,53916,,z_No,Fem,Bachelors,Teacher,80,Commercial,8370,unknown,3,No,5,5153,14,1,Highly Urban/ Urban,Bayern
5240,0,48,0,16,60651,709669,Yes,Mal,z_High School,Professional,93,Commercial,7810,Pickup,2,No,1,332,3,0,Highly Urban/ Urban,Sachsen
5241,0,12,2,14,22403,499206,Yes,Mal,<High School,Clerical,64,Commercial,24280,Panel Truck,3,Yes,5,46313,3,1,z_Highly Rural/ Rural,Bayern
5242,0,52,0,3,960,300339,z_No,Mal,z_High School,Student,74,Private,14870,Minivan,2,No,1,302,7,0,Highly Urban/ Urban,Berlin
5243,0,72,0,11,67578,170781,z_No,Mal,Masters,Nurse,72,Private,18100,unknown,2,No,3,320,19,0,Highly Urban/ Urban,Hessen
5244,0,29,0,3,560,29445,z_No,Fem,z_High School,Home Maker,104,Private,26550,Pickup,3,Yes,7,303,3,0,z_Highly Rural/ Rural,Berlin
5245,0,55,0,14,27813,47112,z_No,Fem,<High School,Clerical,70,Commercial,45360,Panel Truck,3,Yes,4,1684,9,1,Highly Urban/ Urban,Bayern
5246,0,42,0,9,49034,23556,z_No,Mal,z_High School,Teacher,70,Commercial,21760,Van,2,No,6,188,3,0,Highly Urban/ Urban,Bayern
5247,0,44,0,9,100508,336924,Yes,Fem,Masters,Nurse,86,Private,6800,unknown,0,No,3,229,3,0,Highly Urban/ Urban,Bayern
5248,0,48,1,16,98830,1209341,Yes,Fem,Masters,Manager,83,Private,19670,Minivan,2,No,6,199,15,0,Highly Urban/ Urban,Bayern
5249,0,71,0,19,142513,448593,Yes,Mal,PhD,,80,Commercial,27570,Pickup,0,No,2,4589,11,1,Highly Urban/ Urban,Thueringen
5250,2,66,2,15,63198,494676,z_No,Fem,Bachelors,Professional,81,Commercial,23140,Pickup,2,No,8,4936,13,1,Highly Urban/ Urban,Bayern
5251,0,41,2,14,94663,375266,Yes,Fem,z_High School,Teacher,50,Commercial,29620,Pickup,2,No,2,176,3,0,z_Highly Rural/ Rural,Bayern
5252,0,49,0,17,104818,775810,Yes,Mal,Bachelors,Manager,64,Private,12500,Minivan,0,No,3,316,17,0,Highly Urban/ Urban,Sachsen
5253,0,88,0,20,53034,261799,Yes,Fem,Masters,Manager,73,Private,10010,Sports Car,2,No,0,273,24,0,Highly Urban/ Urban,Bayern
5254,0,58,0,11,170219,617596,Yes,Mal,Bachelors,Professional,73,Private,16850,Minivan,0,No,4,225,,0,Highly Urban/ Urban,Bayern
5255,0,61,0,14,48114,250241,z_No,Fem,z_High School,Teacher,63,Private,18230,unknown,0,No,2,272,10,0,z_Highly Rural/ Rural,Thueringen
5256,0,66,0,13,61355,747898,Yes,Mal,z_High School,Teacher,86,Commercial,32720,Panel Truck,3,No,2,249,7,0,Highly Urban/ Urban,Bayern
5257,0,62,0,15,98982,,Yes,Mal,Masters,,50,Commercial,25200,Panel Truck,2,No,4,315,15,0,Highly Urban/ Urban,Berlin
